Gage,Year,Simulated Flow (acre-feet/month),Simulated Flow (m3/s)
9019500,1985,32,0.015009594
9019500,1985,665,0.311918118
9019500,1985,11492,5.390320311
9019500,1985,403,0.18902707
9019500,1985,4752,2.228924654
9019500,1985,841,0.394470883
9019500,1985,2292,1.075062144
9019500,1985,157,0.073640819
9019500,1985,207,0.097093309
9019500,1986,255,0.119607699
9019500,1986,1588,0.744851084
9019500,1986,47,0.022045341
9019500,1986,34,0.015947693
9019500,1986,528,0.247658295
9019500,1986,45544,21.36240413
9019500,1986,22271,10.44620811
9019500,1986,10124,4.748660184
9019500,1986,5480,2.570392909
9019500,1986,2236,1.048795355
9019500,1986,240,0.112571952
9019500,1986,97,0.045497831
9019500,1987,225,0.105536205
9019500,1987,61,0.028612038
9019500,1987,207,0.097093309
9019500,1987,16,0.007504797
9019500,1987,257,0.120545799
9019500,1987,572,0.268296486
9019500,1987,337,0.158069783
9019500,1987,5371,2.51926648
9019500,1987,129,0.060507424
9019500,1987,83,0.038931133
9019500,1987,66,0.030957287
9019500,1987,106,0.049719279
9019500,1988,375,0.175893675
9019500,1988,65,0.030488237
9019500,1988,64,0.030019187
9019500,1988,20,0.009380996
9019500,1988,322,0.151034036
9019500,1988,826,0.387435135
9019500,1988,653,0.30628952
9019500,1988,4483,2.102750257
9019500,1988,482,0.226082004
9019500,1988,117,0.054878827
9019500,1988,404,0.18949612
9019500,1988,180,0.084428964
9019500,1989,83,0.038931133
9019500,1989,177,0.083021815
9019500,1989,213,0.099907608
9019500,1989,486,0.227958203
9019500,1989,341,0.159945982
9019500,1989,885,0.415109074
9019500,1989,604,0.28330608
9019500,1989,4513,2.116821751
9019500,1989,937,0.439499663
9019500,1989,70,0.032833486
9019500,1989,79,0.037054934
9019500,1989,212,0.099438558
9019500,1990,98,0.04596688
9019500,1990,282,0.132272044
9019500,1990,118,0.055347876
9019500,1990,31,0.014540544
9019500,1990,452,0.21201051
9019500,1990,880,0.412763825
9019500,1990,914,0.428711518
9019500,1990,4960,2.326487012
9019500,1990,960,0.450287809
9019500,1990,78,0.036585884
9019500,1990,174,0.081614665
9019500,1990,109,0.051126428
9019500,1991,269,0.126174396
9019500,1991,140,0.065666972
9019500,1991,46,0.021576291
9019500,1991,33,0.015478643
9019500,1991,211,0.098969508
9019500,1991,841,0.394470883
9019500,1991,462,0.216701008
9019500,1991,5385,2.525833177
9019500,1991,95,0.044559731
9019500,1991,85,0.039869233
9019500,1991,153,0.07176462
9019500,1991,98,0.04596688
9019500,1992,335,0.157131683
9019500,1992,265,0.124298197
9019500,1992,43,0.020169141
9019500,1992,29,0.013602444
9019500,1992,522,0.244843996
9019500,1992,916,0.429649618
9019500,1992,608,0.285182279
9019500,1992,4514,2.117290801
9019500,1992,315,0.147750687
9019500,1992,103,0.048312129
9019500,1992,420,0.197000916
9019500,1992,105,0.049250229
9019500,1993,174,0.081614665
9019500,1993,85,0.039869233
9019500,1993,192,0.090057562
9019500,1993,34,0.015947693
9019500,1993,549,0.257508341
9019500,1993,864,0.405259028
9019500,1993,599,0.280960831
9019500,1993,5149,2.415137425
9019500,1993,159,0.074578918
9019500,1993,228,0.106943355
9019500,1993,184,0.086305163
9019500,1993,97,0.045497831
9019500,1994,316,0.148219737
9019500,1994,80,0.037523984
9019500,1994,189,0.088650412
9019500,1994,21,0.009850046
9019500,1994,326,0.152910235
9019500,1994,770,0.361168347
9019500,1994,610,0.286120379
9019500,1994,4544,2.131362295
9019500,1994,935,0.438561564
9019500,1994,78,0.036585884
9019500,1994,137,0.064259823
9019500,1994,100,0.04690498
9019500,1995,169,0.079269416
9019500,1995,173,0.081145616
9019500,1995,99,0.04643593
9019500,1995,50,0.02345249
9019500,1995,437,0.204974763
9019500,1995,737,0.345689703
9019500,1995,527,0.247189245
9019500,1995,5277,2.475175799
9019500,1995,122,0.057224076
9019500,1995,96,0.045028781
9019500,1995,129,0.060507424
9019500,1995,187,0.087712313
9019500,1996,147,0.068950321
9019500,1996,227,0.106474305
9019500,1996,44,0.020638191
9019500,1996,18,0.008442896
9019500,1996,419,0.196531867
9019500,1996,838,0.393063733
9019500,1996,399,0.187150871
9019500,1996,5315,2.492999691
9019500,1996,410,0.192310418
9019500,1996,649,0.304413321
9019500,1996,153,0.07176462
9019500,1996,100,0.04690498
9019500,1997,153,0.07176462
9019500,1997,174,0.081614665
9019500,1997,74,0.034709685
9019500,1997,32,0.015009594
9019500,1997,615,0.288465628
9019500,1997,800,0.375239841
9019500,1997,928,0.435278215
9019500,1997,9594,4.500063789
9019500,1997,9835,4.613104791
9019500,1997,2168,1.016899968
9019500,1997,133,0.062383624
9019500,1997,124,0.058162175
9019500,1998,427,0.200284265
9019500,1998,74,0.034709685
9019500,1998,181,0.084898014
9019500,1998,37,0.017354843
9019500,1998,596,0.279553681
9019500,1998,608,0.285182279
9019500,1998,545,0.255632141
9019500,1998,5417,2.540842771
9019500,1998,132,0.061914574
9019500,1998,108,0.050657378
9019500,1998,353,0.16557458
9019500,1998,112,0.052533578
9019500,1999,436,0.204505713
9019500,1999,68,0.031895386
9019500,1999,49,0.02298344
9019500,1999,35,0.016416743
9019500,1999,516,0.242029697
9019500,1999,813,0.381337488
9019500,1999,302,0.14165304
9019500,1999,5348,2.508478335
9019500,1999,113,0.053002627
9019500,1999,758,0.355539749
9019500,1999,128,0.060038375
9019500,1999,95,0.044559731
9019500,2000,191,0.089588512
9019500,2000,296,0.138838741
9019500,2000,42,0.019700092
9019500,2000,23,0.010788145
9019500,2000,500,0.2345249
9019500,2000,647,0.303475221
9019500,2000,550,0.25797739
9019500,2000,5313,2.492061592
9019500,2000,112,0.052533578
9019500,2000,71,0.033302536
9019500,2000,134,0.062852673
9019500,2000,97,0.045497831
9019500,2001,187,0.087712313
9019500,2001,136,0.063790773
9019500,2001,208,0.097562359
9019500,2001,27,0.012664345
9019500,2001,374,0.175424626
9019500,2001,766,0.359292147
9019500,2001,615,0.288465628
9019500,2001,4513,2.116821751
9019500,2001,942,0.441844912
9019500,2001,85,0.039869233
9019500,2001,143,0.067074122
9019500,2001,104,0.048781179
9019500,2002,173,0.081145616
9019500,2002,138,0.064728873
9019500,2002,64,0.030019187
9019500,2002,220,0.103190956
9019500,2002,158,0.074109869
9019500,2002,524,0.245782096
9019500,2002,312,0.146343538
9019500,2002,4876,2.287086829
9019500,2002,772,0.362106446
9019500,2002,383,0.179646074
9019500,2002,114,0.053471677
9019500,2002,95,0.044559731
9019500,2003,349,0.16369838
9019500,2003,206,0.096624259
9019500,2003,96,0.045028781
9019500,2003,12,0.005628598
9019500,2003,670,0.314263367
9019500,2003,694,0.325520562
9019500,2003,569,0.266889337
9019500,2003,5347,2.508009285
9019500,2003,86,0.040338283
9019500,2003,88,0.041276382
9019500,2003,137,0.064259823
9019500,2003,98,0.04596688
9019500,2004,161,0.075517018
9019500,2004,284,0.133210143
9019500,2004,43,0.020169141
9019500,2004,55,0.025797739
9019500,2004,451,0.21154146
9019500,2004,805,0.37758509
9019500,2004,714,0.334901558
9019500,2004,5239,2.457351907
9019500,2004,1022,0.479368896
9019500,2004,405,0.189965169
9019500,2004,206,0.096624259
9019500,2004,153,0.07176462
9019500,2005,203,0.09521711
9019500,2005,194,0.090995661
9019500,2005,148,0.069419371
9019500,2005,22,0.010319096
9019500,2005,351,0.16463648
9019500,2005,737,0.345689703
9019500,2005,624,0.292687076
9019500,2005,5350,2.509416434
9019500,2005,138,0.064728873
9019500,2005,76,0.035647785
9019500,2005,139,0.065197922
9019500,2005,102,0.04784308
9019500,2006,253,0.1186696
9019500,2006,199,0.09334091
9019500,2006,45,0.021107241
9019500,2006,144,0.067543171
9019500,2006,158,0.074109869
9019500,2006,648,0.303944271
9019500,2006,721,0.338184906
9019500,2006,4464,2.093838311
9019500,2006,648,0.303944271
9019500,2006,802,0.37617794
9019500,2006,130,0.060976474
9019500,2006,95,0.044559731
9019500,2007,264,0.123829147
9019500,2007,210,0.098500458
9019500,2007,121,0.056755026
9019500,2007,23,0.010788145
9019500,2007,292,0.136962542
9019500,2007,711,0.333494408
9019500,2007,304,0.142591139
9019500,2007,5345,2.507071185
9019500,2007,141,0.066136022
9019500,2007,71,0.033302536
9019500,2007,136,0.063790773
9019500,2007,100,0.04690498
9019500,2008,141,0.066136022
9019500,2008,158,0.074109869
9019500,2008,43,0.020169141
9019500,2008,31,0.014540544
9019500,2008,490,0.229834402
9019500,2008,705,0.33068011
9019500,2008,1082,0.507511885
9019500,2008,5393,2.529585576
9019500,2008,177,0.083021815
9019500,2008,70,0.032833486
9019500,2008,193,0.090526612
9019500,2008,109,0.051126428
9019500,2009,261,0.122421998
9019500,2009,197,0.092402811
9019500,2009,48,0.02251439
9019500,2009,20,0.009380996
9019500,2009,554,0.25985359
9019500,2009,1229,0.576462205
9019500,2009,775,0.363513596
9019500,2009,5333,2.501442588
9019500,2009,125,0.058631225
9019500,2009,68,0.031895386
9019500,2009,140,0.065666972
9019500,2009,105,0.049250229
9019500,2010,165,0.077393217
9019500,2010,210,0.098500458
9019500,2010,44,0.020638191
9019500,2010,204,0.095686159
9019500,2010,104,0.048781179
9019500,2010,736,0.345220653
9019500,2010,865,0.405728078
9019500,2010,5355,2.511761683
9019500,2010,97,0.045497831
9019500,2010,71,0.033302536
9019500,2010,143,0.067074122
9019500,2010,142,0.066605072
9019500,2011,115,0.053940727
9019500,2011,226,0.106005255
9019500,2011,60,0.028142988
9019500,2011,32,0.015009594
9019500,2011,505,0.236870149
9019500,2011,797,0.373832691
9019500,2011,1550,0.727027191
9019500,2011,5398,2.531930825
9019500,2011,560,0.262667888
9019500,2011,406,0.190434219
9019500,2011,159,0.074578918
9019500,2011,200,0.09380996
9019500,2012,166,0.077862267
9019500,2012,265,0.124298197
9019500,2012,52,0.02439059
9019500,2012,48,0.02251439
9019500,2012,635,0.297846624
9019500,2012,661,0.310041918
9019500,2012,567,0.265951237
9019500,2012,4883,2.290370177
9019500,2012,904,0.42402102
9019500,2012,81,0.037993034
9019500,2012,138,0.064728873
9019500,2012,101,0.04737403
9019500,2013,174,0.081614665
9019500,2013,169,0.079269416
9019500,2013,78,0.036585884
9019500,2013,29,0.013602444
9019500,2013,580,0.272048884
9019500,2013,590,0.276739382
9019500,2013,488,0.228896303
9019500,2013,4886,2.291777327
9019500,2013,1119,0.524866727
