Gage,Year,Simulated Flow (acre-feet/month),Simulated Flow (m3/s)
9085100,1981,92806,43.53063582
9085100,1981,174934,82.05275786
9085100,1981,361416,169.5221028
9085100,1981,172935,81.11512731
9085100,1981,112001,52.53404674
9085100,1981,103413,48.50584705
9085100,1981,116268,54.53548224
9085100,1981,91767,43.04329307
9085100,1981,80611,37.8105735
9085100,1982,78453,36.79836402
9085100,1982,68479,32.12006131
9085100,1982,82811,38.84248306
9085100,1982,106890,50.13673321
9085100,1982,305021,143.0700393
9085100,1982,717152,336.3800028
9085100,1982,485797,227.8629861
9085100,1982,216266,101.4395242
9085100,1982,185557,87.03547389
9085100,1982,170297,79.87777393
9085100,1982,119156,55.89009807
9085100,1982,97148,45.56725005
9085100,1983,91483,42.91008293
9085100,1983,75757,35.53380576
9085100,1983,88946,41.72010359
9085100,1983,96825,45.41574697
9085100,1983,281519,132.0464309
9085100,1983,1114120,522.5777641
9085100,1983,762750,357.7677356
9085100,1983,322337,151.1921057
9085100,1983,169130,79.33039282
9085100,1983,155229,72.81013153
9085100,1983,134225,62.95820952
9085100,1983,120519,56.52941295
9085100,1984,100843,47.30038907
9085100,1984,85311,40.01510756
9085100,1984,94605,44.37445641
9085100,1984,125368,58.80383543
9085100,1984,864841,405.6534988
9085100,1984,1195939,560.9549498
9085100,1984,827166,387.9820476
9085100,1984,401564,188.3535142
9085100,1984,249678,117.1114162
9085100,1984,225854,105.9367737
9085100,1984,153700,72.09295439
9085100,1984,132830,62.30388504
9085100,1985,110372,51.76996462
9085100,1985,88431,41.47854294
9085100,1985,118881,55.76110937
9085100,1985,248872,116.733362
9085100,1985,692040,324.6012242
9085100,1985,872144,409.0789695
9085100,1985,424866,199.2833127
9085100,1985,183697,86.16304126
9085100,1985,158407,74.3007718
9085100,1985,198201,92.96613958
9085100,1985,143509,67.31286787
9085100,1985,122968,57.67811591
9085100,1986,106470,49.93973229
9085100,1986,104130,48.84215576
9085100,1986,146233,68.59055953
9085100,1986,229654,107.719163
9085100,1986,510812,239.5962669
9085100,1986,974551,457.1129525
9085100,1986,530200,248.6902044
9085100,1986,213112,99.96014116
9085100,1986,195808,91.8437034
9085100,1986,192884,90.47220178
9085100,1986,146608,68.7664532
9085100,1986,105595,49.52931372
9085100,1987,91322,42.83456591
9085100,1987,77765,36.47565776
9085100,1987,88137,41.3406423
9085100,1987,155781,73.06904702
9085100,1987,376083,176.4016562
9085100,1987,415866,195.0618645
9085100,1987,204911,96.11346374
9085100,1987,142595,66.88415635
9085100,1987,107608,50.47351097
9085100,1987,97652,45.80365115
9085100,1987,113525,53.24887864
9085100,1987,95365,44.73093426
9085100,1988,90305,42.35754226
9085100,1988,75577,35.4493768
9085100,1988,82760,38.81856152
9085100,1988,124186,58.24941857
9085100,1988,276536,129.7091557
9085100,1988,514894,241.5109282
9085100,1988,188373,88.35631813
9085100,1988,111093,52.10814952
9085100,1988,98659,46.2759843
9085100,1988,104107,48.83136762
9085100,1988,106614,50.00727547
9085100,1988,90596,42.49403576
9085100,1989,84286,39.53433151
9085100,1989,69332,32.52016079
9085100,1989,103252,48.43033004
9085100,1989,145718,68.34899888
9085100,1989,281361,131.972321
9085100,1989,342560,160.6776998
9085100,1989,183088,85.87738994
9085100,1989,139487,65.42634957
9085100,1989,98092,46.01003306
9085100,1989,102004,47.84495588
9085100,1989,98473,46.18874104
9085100,1989,87221,40.91099268
9085100,1990,78057,36.6126203
9085100,1990,66217,31.05907066
9085100,1990,78203,36.68110157
9085100,1990,95588,44.83553236
9085100,1990,149194,69.97941599
9085100,1990,458558,215.0865386
9085100,1990,202314,94.89534141
9085100,1990,118423,55.54628456
9085100,1990,96381,45.20748885
9085100,1990,129249,60.62421771
9085100,1990,100603,47.18781711
9085100,1990,78547,36.84245471
9085100,1991,76712,35.98174832
9085100,1991,64845,30.41553434
9085100,1991,81416,38.18815858
9085100,1991,89711,42.07892668
9085100,1991,293118,137.4869395
9085100,1991,584807,274.3036069
9085100,1991,259215,121.5847441
9085100,1991,155920,73.13424495
9085100,1991,140446,65.87616833
9085100,1991,95417,44.75532485
9085100,1991,111801,52.44023678
9085100,1991,85253,39.98790267
9085100,1992,78114,36.63935614
9085100,1992,67479,31.65101151
9085100,1992,83178,39.01462433
9085100,1992,106682,50.03917085
9085100,1992,304843,142.9865484
9085100,1992,321127,150.6245554
9085100,1992,205877,96.56656585
9085100,1992,129811,60.8878237
9085100,1992,113442,53.20994751
9085100,1992,115002,53.9416652
9085100,1992,111640,52.36471977
9085100,1992,91978,43.14226258
9085100,1993,86725,40.67834398
9085100,1993,72519,34.01502251
9085100,1993,95013,44.56582873
9085100,1993,117344,55.04017983
9085100,1993,502933,235.9006235
9085100,1993,848413,397.9479487
9085100,1993,478386,224.386858
9085100,1993,219900,103.1440512
9085100,1993,161223,75.62161604
9085100,1993,135579,63.59330295
9085100,1993,114080,53.50920128
9085100,1993,97781,45.86415858
9085100,1994,91172,42.76420844
9085100,1994,77635,36.41468129
9085100,1994,95323,44.71123417
9085100,1994,113989,53.46651775
9085100,1994,320384,150.2760514
9085100,1994,398772,187.0439272
9085100,1994,140441,65.87382308
9085100,1994,105783,49.61749508
9085100,1994,109547,51.38299853
9085100,1994,133365,62.55482669
9085100,1994,101637,47.67281461
9085100,1994,89665,42.05735039
9085100,1995,80778,37.88890481
9085100,1995,71812,33.6834043
9085100,1995,89517,41.98793102
9085100,1995,102666,48.15546685
9085100,1995,231627,108.6445982
9085100,1995,919382,431.235944
9085100,1995,858297,402.5840369
9085100,1995,328190,153.9374541
9085100,1995,183378,86.01341438
9085100,1995,171175,80.28959966
9085100,1995,130454,61.18942272
9085100,1995,102555,48.10340232
9085100,1996,100208,47.00254244
9085100,1996,88131,41.337828
9085100,1996,97130,45.55880716
9085100,1996,158280,74.24120248
9085100,1996,626040,293.6439373
9085100,1996,760820,356.8624695
9085100,1996,319491,149.8571899
9085100,1996,139473,65.41978287
9085100,1996,146797,68.85510361
9085100,1996,159797,74.95275102
9085100,1996,125076,58.66687289
9085100,1996,106534,49.96975148
9085100,1997,102046,47.86465598
9085100,1997,79226,37.16093952
9085100,1997,117511,55.11851115
9085100,1997,160116,75.10237791
9085100,1997,639726,300.0633529
9085100,1997,1145274,537.1905416
9085100,1997,419262,196.6547576
9085100,1997,257561,120.8089358
9085100,1997,206268,96.74996432
9085100,1997,195546,91.72081235
9085100,1997,142622,66.89682069
9085100,1997,113321,53.15319248
9085100,1998,109639,51.42615111
9085100,1998,85335,40.02636475
9085100,1998,122994,57.6903112
9085100,1998,149036,69.90530612
9085100,1998,409447,192.0510338
9085100,1998,498252,233.7050014
9085100,1998,372139,174.5517238
9085100,1998,196756,92.28836261
9085100,1998,130183,61.06231022
9085100,1998,146058,68.50847581
9085100,1998,118002,55.3488146
9085100,1998,87094,40.85142335
9085100,1999,89244,41.85988043
9085100,1999,70907,33.25891423
9085100,1999,96762,45.38619683
9085100,1999,100976,47.36277269
9085100,1999,292974,137.4193963
9085100,1999,623192,292.3080835
9085100,1999,319693,149.951938
9085100,1999,220388,103.3729475
9085100,1999,162730,76.32847409
9085100,1999,143476,67.29738922
9085100,1999,111900,52.48667271
9085100,1999,90161,42.28999909
9085100,2000,88614,41.56437905
9085100,2000,74835,35.10134185
9085100,2000,81907,38.41846204
9085100,2000,122533,57.47407925
9085100,2000,473494,222.0922664
9085100,2000,413216,193.8188825
9085100,2000,167548,78.58835603
9085100,2000,131630,61.74102528
9085100,2000,127879,59.98161948
9085100,2000,92170,43.23232014
9085100,2000,95505,44.79660123
9085100,2000,82890,38.87953799
9085100,2001,72386,33.95263888
9085100,2001,65988,30.95165826
9085100,2001,80157,37.59762489
9085100,2001,92097,43.19807951
9085100,2001,361067,169.3584044
9085100,2001,355347,166.6754396
9085100,2001,148661,69.72941244
9085100,2001,129382,60.68660133
9085100,2001,104660,49.09075216
9085100,2001,98900,46.3890253
9085100,2001,91485,42.91102103
9085100,2001,79499,37.28899012
9085100,2002,71323,33.45403894
9085100,2002,59261,27.79636025
9085100,2002,73138,34.30536433
9085100,2002,103952,48.7586649
9085100,2002,135362,63.49151914
9085100,2002,126368,59.27288523
9085100,2002,79337,37.21300405
9085100,2002,85582,40.14222006
9085100,2002,72522,34.01642966
9085100,2002,93398,43.8083133
9085100,2002,73034,34.25658315
9085100,2002,60720,28.48070391
9085100,2003,58284,27.33809859
9085100,2003,53127,24.91920877
9085100,2003,70759,33.18949486
9085100,2003,111496,52.29717659
9085100,2003,348991,163.694159
9085100,2003,546694,256.4267118
9085100,2003,174212,81.7141039
9085100,2003,141179,66.21998183
9085100,2003,129018,60.5158672
9085100,2003,90383,42.39412815
9085100,2003,96543,45.28347492
9085100,2003,79415,37.24958993
9085100,2004,70497,33.06660381
9085100,2004,64023,30.0299754
9085100,2004,88043,41.29655161
9085100,2004,105405,49.44019426
9085100,2004,247628,116.1498641
9085100,2004,282793,132.6440003
9085100,2004,151546,71.08262112
9085100,2004,103365,48.48333266
9085100,2004,99666,46.74831745
9085100,2004,121593,57.03317243
9085100,2004,98019,45.97579243
9085100,2004,79283,37.18767536
9085100,2005,80122,37.58120814
9085100,2005,67223,31.53093476
9085100,2005,78405,36.77584963
9085100,2005,128006,60.04118881
9085100,2005,386773,181.4157986
9085100,2005,587783,275.6994991
9085100,2005,310748,145.7562875
9085100,2005,166085,77.90213617
9085100,2005,125646,58.93423128
9085100,2005,134802,63.22885125
9085100,2005,122800,57.59931554
9085100,2005,101916,47.8036795
9085100,2006,93255,43.74123918
9085100,2006,72558,34.03331545
9085100,2006,97429,45.69905305
9085100,2006,196462,92.15046197
9085100,2006,526714,247.0550968
9085100,2006,469821,220.3694465
9085100,2006,214667,100.6895136
9085100,2006,130557,61.23773485
9085100,2006,119608,56.10210858
9085100,2006,179103,84.00822648
9085100,2006,126878,59.51210063
9085100,2006,105009,49.25445054
9085100,2007,88815,41.65865806
9085100,2007,83746,39.28104462
9085100,2007,130689,61.29964942
9085100,2007,145349,68.1759195
9085100,2007,378772,177.6629312
9085100,2007,422909,198.3653822
9085100,2007,188915,88.61054312
9085100,2007,144839,67.9367041
9085100,2007,132183,62.00040982
9085100,2007,148919,69.85042729
9085100,2007,106294,49.85717953
9085100,2007,97298,45.63760752
9085100,2008,86419,40.53481474
9085100,2008,74366,34.88135749
9085100,2008,83118,38.98648135
9085100,2008,120851,56.68513748
9085100,2008,501089,235.0356957
9085100,2008,956444,448.6198677
9085100,2008,471307,221.0664545
9085100,2008,200177,93.89298198
9085100,2008,137680,64.57877658
9085100,2008,127833,59.96004319
9085100,2008,114384,53.65179242
9085100,2008,102556,48.10387137
9085100,2009,96529,45.27690822
9085100,2009,78813,36.96722195
9085100,2009,100718,47.24175784
9085100,2009,155165,72.78011235
9085100,2009,755811,354.512999
9085100,2009,706520,331.3930653
9085100,2009,329242,154.4308945
9085100,2009,148506,69.65670972
9085100,2009,120493,56.51721765
9085100,2009,133878,62.79544924
9085100,2009,104300,48.92189423
9085100,2009,86750,40.69007022
9085100,2010,87145,40.87534489
9085100,2010,73431,34.44279593
9085100,2010,87069,40.83969711
9085100,2010,148260,69.54132347
9085100,2010,327317,153.5279737
9085100,2010,732008,343.3482066
9085100,2010,228221,107.0470146
9085100,2010,177841,83.41628563
9085100,2010,111224,52.16959505
9085100,2010,135556,63.5825148
9085100,2010,110909,52.02184436
9085100,2010,105856,49.65173572
9085100,2011,90712,42.54844553
9085100,2011,71232,33.41135541
9085100,2011,94709,44.42323759
9085100,2011,137347,64.422583
9085100,2011,410446,192.5196146
9085100,2011,1344784,630.7706674
9085100,2011,876526,411.1343457
9085100,2011,232606,109.103798
9085100,2011,171566,80.47299813
9085100,2011,161646,75.82002411
9085100,2011,140397,65.85318489
9085100,2011,111962,52.5157538
9085100,2012,105420,49.44723
9085100,2012,86395,40.52355754
9085100,2012,118639,55.64759932
9085100,2012,137624,64.55250979
9085100,2012,178316,83.63908429
9085100,2012,129273,60.6354749
9085100,2012,132346,62.07686494
9085100,2012,99783,46.80319628
9085100,2012,81011,37.99819342
9085100,2012,88312,41.42272601
9085100,2012,80317,37.67267285
9085100,2012,68464,32.11302556
9085100,2013,63316,29.69835719
9085100,2013,57588,27.01163993
9085100,2013,71079,33.33959079
9085100,2013,94841,44.48515216
9085100,2013,329544,154.5725476
9085100,2013,426025,199.8269414
9085100,2013,144517,67.78567007
9085100,2013,106255,49.83888659
9085100,2013,144654,67.84992989
